id,host_id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,reviews_per_month,price,listings_count,host_since,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,property_type,room_type,bed_type,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification
7902068,26967583,47.51790136011096,-122.26221266722428,2,1.0,1.0,1.0,1,1125,29,59,88,88,16,90.0,3.48,35.0,21,2015-01-30,98.0,f,t,f,Rainier Valley,House,Private room,Real Bed,t,strict,f,f
7902268,26967583,47.51738572657421,-122.2614845108972,2,1.0,1.0,1.0,1,1125,23,53,82,82,12,98.0,2.77,37.0,21,2015-01-30,98.0,f,t,f,Rainier Valley,House,Private room,Real Bed,t,strict,f,f
7902330,26967583,47.51882896670651,-122.26105641125031,2,1.0,1.0,1.0,1,1125,24,54,83,83,23,97.0,5.15,39.0,21,2015-01-30,98.0,f,t,f,Rainier Valley,House,Private room,Real Bed,t,strict,f,f
8409949,26967583,47.54436648987397,-122.26851937384707,2,1.0,1.0,1.0,1,1125,22,52,81,81,19,94.0,5.94,36.0,21,2015-01-30,98.0,f,t,f,Seward Park,House,Private room,Real Bed,t,strict,f,f
8409941,26967583,47.54361387680739,-122.26783350080488,2,1.0,1.0,1.0,1,1125,16,44,73,73,12,96.0,5.63,34.0,21,2015-01-30,98.0,f,t,f,Seward Park,House,Private room,Real Bed,t,strict,f,f
8409969,26967583,47.544960892778775,-122.26923320835098,2,1.0,1.0,1.0,1,29,17,47,76,76,21,95.0,5.94,41.0,21,2015-01-30,98.0,f,t,f,Seward Park,House,Private room,Real Bed,t,strict,f,f
8409962,26967583,47.5455970350609,-122.2697923822612,2,1.0,1.0,1.0,1,1125,10,40,69,69,12,95.0,3.4,35.0,21,2015-01-30,98.0,f,t,f,Seward Park,House,Private room,Real Bed,t,strict,f,f
5423692,11613383,47.667788027114476,-122.31998465568265,2,1.0,1.0,1.0,1,40,30,60,90,365,36,95.0,3.72,59.0,2,2014-01-24,100.0,f,t,t,University District,House,Private room,Futon,f,moderate,f,f
6938103,11613383,47.667650626898464,-122.31948013873951,2,1.0,1.0,1.0,1,29,0,12,42,317,3,87.0,0.51,75.0,2,2014-01-24,100.0,f,t,t,University District,House,Private room,Real Bed,f,moderate,f,f
9159975,37461306,47.657491746637824,-122.31989780594269,2,1.5,1.0,1.0,1,28,30,60,90,365,0,0.0,0.0,49.0,2,2015-07-04,93.0,f,t,t,University District,Townhouse,Private room,Real Bed,f,strict,f,f
7153101,37461306,47.65665819458098,-122.32031378158017,4,2.5,2.0,2.0,1,28,17,39,69,335,34,97.0,5.8,92.0,2,2015-07-04,93.0,f,t,t,University District,Townhouse,Entire home/apt,Real Bed,f,strict,f,f
7326419,28715163,47.66722261300824,-122.31679834604866,2,1.0,1.0,1.0,2,1125,17,47,77,352,14,94.0,2.78,65.0,2,2015-03-03,100.0,f,t,t,University District,House,Private room,Real Bed,f,moderate,f,f
7387294,28715163,47.667492333768074,-122.3152824488783,2,1.0,1.0,1.0,2,1125,16,43,45,320,12,92.0,2.4,75.0,2,2015-03-03,100.0,f,t,t,University District,House,Private room,Real Bed,f,moderate,f,f
9373607,16820220,47.658897846643676,-122.32217328627672,2,1.0,1.0,1.0,1,6,20,50,79,79,6,100.0,3.6,41.0,1,2014-06-15,100.0,f,t,f,University District,Apartment,Private room,Real Bed,f,flexible,f,f
6717555,34472831,47.65900535033008,-122.3217559290628,1,1.0,1.0,1.0,2,1125,0,0,0,185,1,80.0,0.23,35.0,1,2015-05-28,0.0,f,t,f,University District,Apartment,Private room,Real Bed,f,strict,f,f
8742753,19381151,47.66130990161428,-122.3100722222472,2,1.0,1.0,1.0,1,1125,30,60,90,365,0,0.0,0.0,99.0,2,2014-08-03,100.0,f,t,t,University District,Apartment,Private room,Real Bed,t,moderate,f,f
9014572,19381151,47.66270102791644,-122.309732056787,1,0.5,1.0,1.0,1,1125,30,60,90,365,0,0.0,0.0,69.0,2,2014-08-03,100.0,f,t,t,University District,Apartment,Private room,Real Bed,t,flexible,f,f
3793406,881457,47.67205628405604,-122.3177188511541,2,1.0,2.0,2.0,3,1125,0,0,0,0,9,100.0,0.53,98.0,1,2011-07-27,0.0,t,t,t,University District,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
9134196,23502285,47.65737283946541,-122.31460629193302,2,1.0,0.0,1.0,1,1125,22,44,74,163,1,80.0,0.81,109.0,2,2014-11-08,90.0,f,t,t,University District,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
9364220,23502285,47.65760578287435,-122.31444467021923,2,1.0,0.0,1.0,1,1125,27,57,87,362,1,100.0,1.0,109.0,2,2014-11-08,90.0,f,t,t,University District,Apartment,Entire home/apt,Real Bed,t,flexible,f,f
6007267,7178350,47.66637833513893,-122.3168924537305,3,1.0,1.0,1.0,4,1125,0,0,0,2,3,100.0,0.43,75.0,1,2013-06-29,0.0,f,t,t,University District,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
3422894,1037114,47.65890869525999,-122.31479362436329,2,1.0,0.0,1.0,1,31,0,0,0,2,18,93.0,1.01,88.0,1,2011-08-30,0.0,f,t,t,University District,Apartment,Entire home/apt,Futon,f,moderate,f,f
9394508,2911360,47.657329540142115,-122.31780935531893,4,1.0,1.0,2.0,1,1125,17,47,77,352,1,100.0,0.67,75.0,11,2012-07-12,100.0,f,t,f,University District,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
9580209,2911360,47.66314002556739,-122.30285003939986,5,2.0,2.0,3.0,1,1125,30,60,90,365,0,0.0,0.0,155.0,11,2012-07-12,100.0,f,t,f,University District,Condominium,Entire home/apt,Real Bed,f,moderate,f,f
9663221,2911360,47.662395381205556,-122.31462984408985,4,1.0,0.0,2.0,1,1125,30,60,90,365,0,0.0,0.0,80.0,11,2012-07-12,100.0,f,t,f,University District,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
9636952,2911360,47.66307119948014,-122.31301726801985,2,1.0,0.0,2.0,1,1125,30,60,90,365,0,0.0,0.0,80.0,11,2012-07-12,100.0,f,t,f,University District,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
9416551,2911360,47.663145437417285,-122.31341300715955,2,1.0,0.0,1.0,1,1125,5,35,65,340,0,0.0,0.0,82.0,11,2012-07-12,100.0,f,t,f,University District,Apartment,Entire home/apt,Real Bed,t,moderate,f,f
9558353,2911360,47.6614849480491,-122.31569340276803,2,1.0,0.0,1.0,2,1125,7,28,57,57,1,100.0,0.77,70.0,11,2012-07-12,100.0,f,t,f,University District,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
9319891,2911360,47.66317893273352,-122.30399039504594,1,1.0,1.0,1.0,1,1125,27,27,27,278,0,0.0,0.0,65.0,11,2012-07-12,100.0,f,t,f,University District,Apartment,Private room,Real Bed,f,moderate,f,f
3096191,2911360,47.66321788314095,-122.30437085771636,6,2.0,2.0,2.0,1,1125,30,60,90,365,8,68.0,0.44,150.0,11,2012-07-12,100.0,f,t,f,University District,Apartment,Entire home/apt,Real Bed,f,strict,f,f
9303530,2911360,47.65747556063892,-122.3175426747438,6,2.0,2.0,3.0,1,1125,30,60,90,365,1,60.0,0.88,150.0,11,2012-07-12,100.0,f,t,f,University District,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
2729077,2911360,47.6674958946762,-122.29544332192364,1,2.5,1.0,1.0,1,1125,2,25,54,302,0,0.0,0.0,39.0,11,2012-07-12,100.0,f,t,f,Other neighborhoods,House,Private room,Real Bed,f,moderate,f,f
9632775,2911360,47.66620804582954,-122.29561648145928,1,1.0,1.0,1.0,1,1125,2,32,62,337,1,80.0,1.0,39.0,11,2012-07-12,100.0,f,t,f,Other neighborhoods,House,Private room,Real Bed,f,moderate,f,f
8869680,8026420,47.65707081848164,-122.31426023387488,4,1.0,0.0,1.0,1,1125,0,13,40,315,7,91.0,2.69,85.0,2,2013-08-08,100.0,f,t,t,University District,Apartment,Entire home/apt,Real Bed,t,strict,f,t
1773803,8026420,47.65877002754865,-122.31369043358386,4,1.0,1.0,1.0,1,90,27,57,87,362,124,82.0,4.59,89.0,2,2013-08-08,100.0,f,t,t,University District,Apartment,Entire home/apt,Real Bed,t,strict,f,t
